image_path,source_id,y_true,y_pred,true_label,pred_label,confidence,pred_efficientnet_lite0,pred_efficientnet_b0,pred_shufflenet_v2_x1_0
clean/northern_corn_leaf_blight/lab/northern_corn_leaf_blight_cropdg_lab_928.jpg,cropdg,6,6,northern_corn_leaf_blight,northern_corn_leaf_blight,0.8229261636734009,6,6,6
clean/potassium_deficiency/real/potassium_deficiency_maize_deficiency_scanner_roboflow_real_3999e8ad.jpg,maize_deficiency_scanner_roboflow,8,8,potassium_deficiency,potassium_deficiency,0.96071195602417,8,8,8
clean/gray_leaf_spot/real/gray_leaf_spot_maize_field_real_12293101.jpg,maize_field,2,2,gray_leaf_spot,gray_leaf_spot,0.6722191572189331,2,3,2
clean/healthy/real/healthy_maize_africa_v1.2_real_245.jpg,maize_africa_v1.2,3,3,healthy,healthy,0.8164913654327393,3,3,3
clean/fall_armyworm/real/fall_armyworm_corn_leaf_roboflow_real_49953084.jpg,corn_leaf_roboflow,1,1,fall_armyworm,fall_armyworm,0.8428206443786621,1,1,1
clean/healthy/real/healthy_maize_desease_v1.1_real_927.jpg,maize_desease_v1.1,3,3,healthy,healthy,0.8183674812316895,3,3,3
clean/lethal_necrosis/real/lethal_necrosis_multi_desease_real_16129371.jpeg,multi_desease,4,4,lethal_necrosis,lethal_necrosis,0.8502719402313232,4,4,4
clean/lethal_necrosis/real/lethal_necrosis_multi_desease_real_90366540.jpeg,multi_desease,4,4,lethal_necrosis,lethal_necrosis,0.8351232409477234,4,4,4
clean/northern_corn_leaf_blight/real/northern_corn_leaf_blight_corn_leaf_roboflow_real_95837548.jpg,corn_leaf_roboflow,6,6,northern_corn_leaf_blight,northern_corn_leaf_blight,0.8452391624450684,6,6,6
clean/healthy/real/healthy_maize_africa_v1.2_real_927.jpg,maize_africa_v1.2,3,3,healthy,healthy,0.81967693567276,3,3,3
clean/fall_armyworm/real/fall_armyworm_maize_africa_real_39953907.jpg,maize_africa,1,1,fall_armyworm,fall_armyworm,0.8516876101493835,1,1,1
clean/northern_corn_leaf_blight/real/northern_corn_leaf_blight_maize_desease_real_80862331.jpg,maize_desease,6,6,northern_corn_leaf_blight,northern_corn_leaf_blight,0.8379440307617188,6,6,6
clean/fall_armyworm/real/fall_armyworm_corn_leaf_roboflow_real_77282090.jpg,corn_leaf_roboflow,1,1,fall_armyworm,fall_armyworm,0.8540391325950623,1,1,1
clean/northern_corn_leaf_blight/real/northern_corn_leaf_blight_maize_africa_real_29580978.jpg,maize_africa,6,6,northern_corn_leaf_blight,northern_corn_leaf_blight,0.84598708152771,6,6,6
clean/lethal_necrosis/real/lethal_necrosis_multi_desease_real_19474738.jpeg,multi_desease,4,4,lethal_necrosis,lethal_necrosis,0.8446909785270691,4,4,4
clean/lethal_necrosis/real/lethal_necrosis_multi_desease_real_98791645.jpeg,multi_desease,4,4,lethal_necrosis,lethal_necrosis,0.8350145816802979,4,4,4
clean/lethal_necrosis/real/lethal_necrosis_multi_desease_real_36772899.jpeg,multi_desease,4,4,lethal_necrosis,lethal_necrosis,0.8473113775253296,4,4,4
clean/lethal_necrosis/real/lethal_necrosis_multi_desease_real_49810173.jpeg,multi_desease,4,4,lethal_necrosis,lethal_necrosis,0.8318270444869995,4,4,4
clean/northern_corn_leaf_blight/real/northern_corn_leaf_blight_maize_desease_real_77647740.jpg,maize_desease,6,6,northern_corn_leaf_blight,northern_corn_leaf_blight,0.8335394859313965,6,6,6
clean/lethal_necrosis/real/lethal_necrosis_multi_desease_real_16643962.jpeg,multi_desease,4,4,lethal_necrosis,lethal_necrosis,0.6966664791107178,4,4,4
clean/phosphorus_deficiency/real/phosphorus_deficiency_corn_leaf_roboflow_real_19979416.jpg,corn_leaf_roboflow,7,7,phosphorus_deficiency,phosphorus_deficiency,0.9370052814483644,7,7,7
clean/healthy/real/healthy_maize_desease_v1.1_real_2230.jpg,maize_desease_v1.1,3,3,healthy,healthy,0.822320818901062,3,3,3
clean/northern_corn_leaf_blight/real/northern_corn_leaf_blight_maize_africa_real_39867905.jpg,maize_africa,6,6,northern_corn_leaf_blight,northern_corn_leaf_blight,0.8309743404388428,6,6,6
clean/fall_armyworm/real/fall_armyworm_multi_desease_real_53204422.jpg,multi_desease,1,1,fall_armyworm,fall_armyworm,0.8614875674247742,1,1,1
clean/gray_leaf_spot/real/gray_leaf_spot_maize_field_real_68287015.jpg,maize_field,2,2,gray_leaf_spot,gray_leaf_spot,0.8947315812110901,2,2,2
clean/fall_armyworm/real/fall_armyworm_corn_leaf_roboflow_real_74019784.jpg,corn_leaf_roboflow,1,1,fall_armyworm,fall_armyworm,0.6318200826644897,3,1,1
clean/healthy/real/healthy_maize_desease_v1.1_real_5210.jpg,maize_desease_v1.1,3,3,healthy,healthy,0.8169978857040405,3,3,3
clean/gray_leaf_spot/real/gray_leaf_spot_corn_leaf_diseases_classification_roboflow_real_634fe9b0.jpg,corn_leaf_diseases_classification_roboflow,2,2,gray_leaf_spot,gray_leaf_spot,0.9191988110542296,2,2,2
clean/healthy/real/healthy_maize_desease_v1.1_real_687.jpg,maize_desease_v1.1,3,3,healthy,healthy,0.8224213123321533,3,3,3
clean/northern_corn_leaf_blight/lab/northern_corn_leaf_blight_cropdg_lab_521.jpg,cropdg,6,6,northern_corn_leaf_blight,northern_corn_leaf_blight,0.7685122489929199,6,6,6
clean/northern_corn_leaf_blight/real/northern_corn_leaf_blight_corn_leaf_roboflow_real_98027336.jpg,corn_leaf_roboflow,6,6,northern_corn_leaf_blight,northern_corn_leaf_blight,0.8552224040031433,6,6,6
clean/healthy/real/healthy_maize_africa_v1.2_real_1344.jpg,maize_africa_v1.2,3,3,healthy,healthy,0.8231098055839539,3,3,3
clean/healthy/real/healthy_maize_desease_v1.1_real_5162.jpg,maize_desease_v1.1,3,3,healthy,healthy,0.8115251064300537,3,3,3
clean/healthy/real/healthy_maize_desease_v1.1_real_4089.jpg,maize_desease_v1.1,3,3,healthy,healthy,0.8078699707984924,3,3,3
clean/healthy/real/healthy_maize_africa_v1.2_real_1049.jpg,maize_africa_v1.2,3,3,healthy,healthy,0.820913553237915,3,3,3
clean/healthy/real/healthy_maize_africa_v1_real_168.jpg,maize_africa_v1,3,3,healthy,healthy,0.8098657131195068,3,3,3
clean/healthy/real/healthy_maize_desease_v1.1_real_4059.jpg,maize_desease_v1.1,3,3,healthy,healthy,0.8197484016418457,3,3,3
clean/healthy/real/healthy_corn_leaf_roboflow_real_21704598.jpg,corn_leaf_roboflow,3,3,healthy,healthy,0.8106048107147217,3,3,3
clean/northern_corn_leaf_blight/real/northern_corn_leaf_blight_maize_africa_real_27138840.jpg,maize_africa,6,6,northern_corn_leaf_blight,northern_corn_leaf_blight,0.8259780406951904,6,6,6
clean/common_rust/lab/common_rust_maize_desease_lab_70529713.jpg,maize_desease,0,0,common_rust,common_rust,0.9061497449874878,0,0,0
clean/fall_armyworm/real/fall_armyworm_maize_africa_real_84430940.jpg,maize_africa,1,1,fall_armyworm,fall_armyworm,0.3997229337692261,1,1,6
clean/nitrogen_deficiency/real/nitrogen_deficiency_corn_leaf_roboflow_real_24925885.jpg,corn_leaf_roboflow,5,5,nitrogen_deficiency,nitrogen_deficiency,0.9414744973182678,5,5,5
clean/healthy/real/healthy_maize_desease_v1.1_real_2660.jpg,maize_desease_v1.1,3,3,healthy,healthy,0.8063933849334717,3,3,3
clean/northern_corn_leaf_blight/real/northern_corn_leaf_blight_maize_africa_real_98293130.jpg,maize_africa,6,6,northern_corn_leaf_blight,northern_corn_leaf_blight,0.837273895740509,6,6,6
clean/lethal_necrosis/real/lethal_necrosis_maize_africa_real_24790594.jpg,maize_africa,4,4,lethal_necrosis,lethal_necrosis,0.8568225502967834,4,4,4
clean/northern_corn_leaf_blight/lab/northern_corn_leaf_blight_cropdg_lab_638.jpg,cropdg,6,2,northern_corn_leaf_blight,gray_leaf_spot,0.4410454332828522,2,6,6
clean/healthy/real/healthy_maize_desease_v1.1_real_4091.jpg,maize_desease_v1.1,3,3,healthy,healthy,0.8150455951690674,3,3,3
clean/lethal_necrosis/real/lethal_necrosis_maize_africa_real_65081471.jpg,maize_africa,4,4,lethal_necrosis,lethal_necrosis,0.8433070778846741,4,4,4
clean/lethal_necrosis/real/lethal_necrosis_maize_africa_real_48407487.jpg,maize_africa,4,4,lethal_necrosis,lethal_necrosis,0.8434032201766968,4,4,4
clean/lethal_necrosis/real/lethal_necrosis_maize_africa_real_85060523.jpg,maize_africa,4,4,lethal_necrosis,lethal_necrosis,0.8492723703384399,4,4,4
clean/potassium_deficiency/real/potassium_deficiency_maize_2_roboflow_real_73339842.jpg,maize_2_roboflow,8,8,potassium_deficiency,potassium_deficiency,0.962457537651062,8,8,8
clean/northern_corn_leaf_blight/lab/northern_corn_leaf_blight_cropdg_lab_985.jpg,cropdg,6,6,northern_corn_leaf_blight,northern_corn_leaf_blight,0.8298265337944031,6,6,6
clean/healthy/real/healthy_maize_desease_v1.1_real_2194.jpg,maize_desease_v1.1,3,3,healthy,healthy,0.8213812708854675,3,3,3
clean/fall_armyworm/real/fall_armyworm_multi_desease_real_16319732.jpg,multi_desease,1,1,fall_armyworm,fall_armyworm,0.8716440796852112,1,1,1
clean/lethal_necrosis/real/lethal_necrosis_multi_desease_real_79754683.jpeg,multi_desease,4,4,lethal_necrosis,lethal_necrosis,0.8276682496070862,4,4,4
clean/fall_armyworm/real/fall_armyworm_multi_desease_real_93317964.jpg,multi_desease,1,1,fall_armyworm,fall_armyworm,0.8628566265106201,1,1,1
clean/lethal_necrosis/real/lethal_necrosis_maize_africa_real_85705529.jpg,maize_africa,4,4,lethal_necrosis,lethal_necrosis,0.8434658050537109,4,4,4
clean/fall_armyworm/real/fall_armyworm_maize_africa_real_71455509.jpg,maize_africa,1,1,fall_armyworm,fall_armyworm,0.8696015477180481,1,1,1
clean/gray_leaf_spot/lab/gray_leaf_spot_cropdg_lab_29393460.jpg,cropdg,2,2,gray_leaf_spot,gray_leaf_spot,0.8951653242111206,2,2,2
clean/nitrogen_deficiency/real/nitrogen_deficiency_corn_leaf_roboflow_real_45029418.jpg,corn_leaf_roboflow,5,5,nitrogen_deficiency,nitrogen_deficiency,0.587867021560669,5,5,5
clean/northern_corn_leaf_blight/real/northern_corn_leaf_blight_maize_desease_real_29652099.jpg,maize_desease,6,6,northern_corn_leaf_blight,northern_corn_leaf_blight,0.8299492597579956,6,6,6
clean/potassium_deficiency/real/potassium_deficiency_corn_leaf_roboflow_real_41604518.jpg,corn_leaf_roboflow,8,5,potassium_deficiency,nitrogen_deficiency,0.9471233487129213,5,5,5
clean/common_rust/lab/common_rust_multi_desease_lab_94267153.jpg,multi_desease,0,0,common_rust,common_rust,0.9022347331047058,0,0,0
clean/fall_armyworm/real/fall_armyworm_maize_africa_real_57835081.jpg,maize_africa,1,1,fall_armyworm,fall_armyworm,0.8576695919036865,1,1,1
clean/northern_corn_leaf_blight/lab/northern_corn_leaf_blight_cropdg_lab_763.jpg,cropdg,6,6,northern_corn_leaf_blight,northern_corn_leaf_blight,0.6864983439445496,6,6,6
clean/lethal_necrosis/real/lethal_necrosis_maize_africa_real_23658908.jpg,maize_africa,4,4,lethal_necrosis,lethal_necrosis,0.8402551412582397,4,4,4
clean/northern_corn_leaf_blight/real/northern_corn_leaf_blight_maize_africa_real_78837031.jpg,maize_africa,6,6,northern_corn_leaf_blight,northern_corn_leaf_blight,0.8287478685379028,6,6,6
clean/common_rust/lab/common_rust_maize_desease_lab_95836383.jpg,maize_desease,0,0,common_rust,common_rust,0.9099352955818176,0,0,0
clean/lethal_necrosis/real/lethal_necrosis_maize_africa_real_72079074.jpg,maize_africa,4,4,lethal_necrosis,lethal_necrosis,0.8448042869567871,4,4,4
clean/fall_armyworm/real/fall_armyworm_corn_leaf_roboflow_real_90637295.jpg,corn_leaf_roboflow,1,1,fall_armyworm,fall_armyworm,0.859925389289856,1,1,1
clean/healthy/real/healthy_maize_africa_v1.2_real_1027.jpg,maize_africa_v1.2,3,3,healthy,healthy,0.817096471786499,3,3,3
clean/common_rust/lab/common_rust_multi_desease_lab_12505562.jpg,multi_desease,0,0,common_rust,common_rust,0.909140408039093,0,0,0
clean/healthy/real/healthy_maize_desease_v1.1_real_3019.jpg,maize_desease_v1.1,3,3,healthy,healthy,0.8142911195755005,3,3,3
clean/lethal_necrosis/real/lethal_necrosis_maize_africa_real_55140542.jpg,maize_africa,4,4,lethal_necrosis,lethal_necrosis,0.8529894351959229,4,4,4
clean/northern_corn_leaf_blight/real/northern_corn_leaf_blight_maize_africa_real_47901556.jpg,maize_africa,6,6,northern_corn_leaf_blight,northern_corn_leaf_blight,0.8323380351066589,6,6,6
clean/healthy/real/healthy_maize_africa_v1.2_real_1090.jpg,maize_africa_v1.2,3,3,healthy,healthy,0.8208820223808289,3,3,3
clean/fall_armyworm/real/fall_armyworm_maize_africa_real_15462756.jpg,maize_africa,1,1,fall_armyworm,fall_armyworm,0.836525022983551,1,1,1
clean/healthy/real/healthy_maize_africa_v1.2_real_1554.jpg,maize_africa_v1.2,3,3,healthy,healthy,0.801018476486206,3,3,3
clean/fall_armyworm/real/fall_armyworm_multi_desease_real_49070958.jpg,multi_desease,1,1,fall_armyworm,fall_armyworm,0.7874845266342163,1,1,1
clean/northern_corn_leaf_blight/lab/northern_corn_leaf_blight_cropdg_lab_857.jpg,cropdg,6,6,northern_corn_leaf_blight,northern_corn_leaf_blight,0.7865575551986694,6,6,6
clean/healthy/real/healthy_maize_africa_v1_real_187.jpg,maize_africa_v1,3,3,healthy,healthy,0.8199006915092468,3,3,3
clean/lethal_necrosis/real/lethal_necrosis_maize_africa_real_99318858.jpg,maize_africa,4,4,lethal_necrosis,lethal_necrosis,0.8506966829299927,4,4,4
clean/gray_leaf_spot/real/gray_leaf_spot_corn_leaf_diseases_classification_roboflow_real_6d7d472a.jpg,corn_leaf_diseases_classification_roboflow,2,2,gray_leaf_spot,gray_leaf_spot,0.586089015007019,2,2,2
clean/northern_corn_leaf_blight/real/northern_corn_leaf_blight_corn_leaf_roboflow_real_79527293.jpg,corn_leaf_roboflow,6,6,northern_corn_leaf_blight,northern_corn_leaf_blight,0.8418773412704468,6,6,6
clean/healthy/real/healthy_maize_africa_v1.2_real_1718.jpg,maize_africa_v1.2,3,3,healthy,healthy,0.810859739780426,3,3,3
clean/healthy/real/healthy_maize_desease_v1.1_real_3219.jpg,maize_desease_v1.1,3,3,healthy,healthy,0.8196045160293579,3,3,3
clean/lethal_necrosis/real/lethal_necrosis_multi_desease_real_59752822.jpeg,multi_desease,4,4,lethal_necrosis,lethal_necrosis,0.8456317186355591,4,4,4
clean/healthy/real/healthy_cropdg_real_856.jpg,cropdg,3,3,healthy,healthy,0.8204365968704224,3,3,3
clean/common_rust/lab/common_rust_maize_desease_lab_99946159.jpg,maize_desease,0,0,common_rust,common_rust,0.904926061630249,0,0,0
clean/lethal_necrosis/real/lethal_necrosis_multi_desease_real_14668164.jpeg,multi_desease,4,4,lethal_necrosis,lethal_necrosis,0.827666163444519,4,4,4
clean/gray_leaf_spot/lab/gray_leaf_spot_cropdg_lab_72839897.jpg,cropdg,2,2,gray_leaf_spot,gray_leaf_spot,0.8553564548492432,2,2,2
clean/fall_armyworm/real/fall_armyworm_corn_leaf_roboflow_real_61500570.jpg,corn_leaf_roboflow,1,1,fall_armyworm,fall_armyworm,0.8551182746887207,1,1,1
clean/healthy/real/healthy_maize_africa_v1.2_real_1582.jpg,maize_africa_v1.2,3,3,healthy,healthy,0.7718590497970581,3,3,3
clean/northern_corn_leaf_blight/real/northern_corn_leaf_blight_maize_africa_real_62679240.jpg,maize_africa,6,6,northern_corn_leaf_blight,northern_corn_leaf_blight,0.8287439942359924,6,6,6
clean/fall_armyworm/real/fall_armyworm_maize_africa_real_44990946.jpg,maize_africa,1,1,fall_armyworm,fall_armyworm,0.8572591543197632,1,1,1
clean/healthy/real/healthy_cropdg_real_616.jpg,cropdg,3,3,healthy,healthy,0.8263196349143982,3,3,3
clean/healthy/real/healthy_maize_africa_v1_real_459.jpg,maize_africa_v1,3,3,healthy,healthy,0.8056303262710571,3,3,3
clean/healthy/real/healthy_maize_desease_v1.1_real_722.jpg,maize_desease_v1.1,3,3,healthy,healthy,0.8225185871124268,3,3,3
clean/common_rust/lab/common_rust_maize_desease_lab_45315995.jpg,maize_desease,0,0,common_rust,common_rust,0.9080355167388916,0,0,0
clean/healthy/real/healthy_maize_africa_v1.2_real_350.jpg,maize_africa_v1.2,3,3,healthy,healthy,0.8198029398918152,3,3,3
clean/common_rust/lab/common_rust_multi_desease_lab_60092033.jpg,multi_desease,0,0,common_rust,common_rust,0.9041812419891356,0,0,0
clean/common_rust/lab/common_rust_maize_desease_lab_87721495.jpg,maize_desease,0,0,common_rust,common_rust,0.910258412361145,0,0,0
clean/healthy/real/healthy_maize_desease_v1.1_real_4854.jpg,maize_desease_v1.1,3,3,healthy,healthy,0.8260206580162048,3,3,3
clean/lethal_necrosis/real/lethal_necrosis_multi_desease_real_49734447.jpeg,multi_desease,4,4,lethal_necrosis,lethal_necrosis,0.8343681693077087,4,4,4
clean/fall_armyworm/real/fall_armyworm_multi_desease_real_50928719.jpg,multi_desease,1,1,fall_armyworm,fall_armyworm,0.8614057898521423,1,1,1
clean/lethal_necrosis/real/lethal_necrosis_maize_africa_real_84993212.jpg,maize_africa,4,4,lethal_necrosis,lethal_necrosis,0.8418305516242981,4,4,4
clean/healthy/real/healthy_corn_leaf_roboflow_real_66872989.jpg,corn_leaf_roboflow,3,3,healthy,healthy,0.8001117706298828,3,3,3
clean/lethal_necrosis/real/lethal_necrosis_maize_africa_real_67681677.jpg,maize_africa,4,4,lethal_necrosis,lethal_necrosis,0.8388976454734802,4,4,4
clean/lethal_necrosis/real/lethal_necrosis_multi_desease_real_27224706.jpeg,multi_desease,4,4,lethal_necrosis,lethal_necrosis,0.843561053276062,4,4,4
clean/nitrogen_deficiency/real/nitrogen_deficiency_corn_leaf_roboflow_real_12425680.jpg,corn_leaf_roboflow,5,5,nitrogen_deficiency,nitrogen_deficiency,0.9241102933883668,5,5,5
clean/lethal_necrosis/real/lethal_necrosis_multi_desease_real_62832532.jpeg,multi_desease,4,4,lethal_necrosis,lethal_necrosis,0.8307081460952759,4,4,4
clean/common_rust/real/common_rust_maize_field_real_33224713.jpg,maize_field,0,0,common_rust,common_rust,0.6701921224594116,6,0,0
clean/lethal_necrosis/real/lethal_necrosis_maize_africa_real_15730659.jpg,maize_africa,4,4,lethal_necrosis,lethal_necrosis,0.843518853187561,4,4,4
clean/healthy/real/healthy_maize_desease_v1.1_real_4831.jpg,maize_desease_v1.1,3,3,healthy,healthy,0.8188127279281616,3,3,3
clean/lethal_necrosis/real/lethal_necrosis_maize_africa_real_53255438.jpg,maize_africa,4,4,lethal_necrosis,lethal_necrosis,0.8347818851470947,4,4,4
clean/healthy/real/healthy_maize_africa_v1.2_real_1436.jpg,maize_africa_v1.2,3,3,healthy,healthy,0.80378258228302,3,3,3
clean/healthy/real/healthy_maize_desease_v1.1_real_4777.jpg,maize_desease_v1.1,3,3,healthy,healthy,0.8138517141342163,3,3,3
clean/common_rust/lab/common_rust_maize_desease_lab_17637903.jpg,maize_desease,0,0,common_rust,common_rust,0.906602144241333,0,0,0
clean/common_rust/lab/common_rust_maize_desease_lab_87084478.jpg,maize_desease,0,0,common_rust,common_rust,0.9061431884765624,0,0,0
clean/common_rust/lab/common_rust_maize_desease_lab_97650073.jpg,maize_desease,0,0,common_rust,common_rust,0.9037859439849854,0,0,0
clean/lethal_necrosis/real/lethal_necrosis_maize_africa_real_70310319.jpg,maize_africa,4,4,lethal_necrosis,lethal_necrosis,0.7852658033370972,4,4,4
clean/gray_leaf_spot/real/gray_leaf_spot_corn_leaf_diseases_classification_roboflow_real_3f2fa049.jpg,corn_leaf_diseases_classification_roboflow,2,2,gray_leaf_spot,gray_leaf_spot,0.8998028039932251,2,2,2
clean/fall_armyworm/real/fall_armyworm_corn_leaf_roboflow_real_10586345.jpg,corn_leaf_roboflow,1,1,fall_armyworm,fall_armyworm,0.8507327437400818,1,1,1
clean/northern_corn_leaf_blight/real/northern_corn_leaf_blight_maize_africa_real_34232519.jpg,maize_africa,6,6,northern_corn_leaf_blight,northern_corn_leaf_blight,0.8335555791854858,6,6,6
clean/healthy/real/healthy_maize_desease_v1.1_real_2644.jpg,maize_desease_v1.1,3,3,healthy,healthy,0.8136513233184814,3,3,3
clean/fall_armyworm/real/fall_armyworm_multi_desease_real_74968504.jpg,multi_desease,1,1,fall_armyworm,fall_armyworm,0.8549977540969849,1,1,1
clean/healthy/real/healthy_cropdg_real_676.jpg,cropdg,3,3,healthy,healthy,0.8257385492324829,3,3,3
clean/healthy/real/healthy_maize_desease_v1.1_real_99.jpg,maize_desease_v1.1,3,3,healthy,healthy,0.8103410005569458,3,3,3
clean/phosphorus_deficiency/real/phosphorus_deficiency_maize_deficiency_scanner_roboflow_real_32d08cd9.jpg,maize_deficiency_scanner_roboflow,7,7,phosphorus_deficiency,phosphorus_deficiency,0.9325248599052428,7,7,7
clean/lethal_necrosis/real/lethal_necrosis_multi_desease_real_68724590.jpeg,multi_desease,4,4,lethal_necrosis,lethal_necrosis,0.8590705990791321,4,4,4
clean/healthy/real/healthy_maize_desease_v1.1_real_758.jpg,maize_desease_v1.1,3,3,healthy,healthy,0.8220875859260559,3,3,3
clean/northern_corn_leaf_blight/real/northern_corn_leaf_blight_maize_africa_real_41472611.jpg,maize_africa,6,6,northern_corn_leaf_blight,northern_corn_leaf_blight,0.8333882093429565,6,6,6
clean/healthy/real/healthy_maize_desease_v1.1_real_4966.jpg,maize_desease_v1.1,3,3,healthy,healthy,0.8227847814559937,3,3,3
clean/northern_corn_leaf_blight/real/northern_corn_leaf_blight_maize_africa_real_11189393.jpg,maize_africa,6,6,northern_corn_leaf_blight,northern_corn_leaf_blight,0.8482155799865723,6,6,6
clean/lethal_necrosis/real/lethal_necrosis_maize_africa_real_45720704.jpg,maize_africa,4,4,lethal_necrosis,lethal_necrosis,0.8446182608604431,4,4,4
clean/lethal_necrosis/real/lethal_necrosis_multi_desease_real_70215172.jpeg,multi_desease,4,4,lethal_necrosis,lethal_necrosis,0.847074031829834,4,4,4
clean/fall_armyworm/real/fall_armyworm_corn_leaf_roboflow_real_81677265.jpg,corn_leaf_roboflow,1,1,fall_armyworm,fall_armyworm,0.8623272180557251,1,1,1
clean/lethal_necrosis/real/lethal_necrosis_maize_africa_real_53658169.jpg,maize_africa,4,4,lethal_necrosis,lethal_necrosis,0.8450591564178467,4,4,4
clean/lethal_necrosis/real/lethal_necrosis_maize_africa_real_47281567.jpg,maize_africa,4,4,lethal_necrosis,lethal_necrosis,0.8462123870849609,4,4,4
clean/northern_corn_leaf_blight/real/northern_corn_leaf_blight_maize_africa_real_81372414.jpg,maize_africa,6,6,northern_corn_leaf_blight,northern_corn_leaf_blight,0.8065110445022583,6,6,6
clean/healthy/real/healthy_maize_desease_v1.1_real_3725.jpg,maize_desease_v1.1,3,3,healthy,healthy,0.810090184211731,3,3,3
clean/fall_armyworm/real/fall_armyworm_multi_desease_real_15295620.jpg,multi_desease,1,1,fall_armyworm,fall_armyworm,0.8481225371360779,1,1,1
clean/northern_corn_leaf_blight/real/northern_corn_leaf_blight_maize_africa_real_83924743.jpg,maize_africa,6,6,northern_corn_leaf_blight,northern_corn_leaf_blight,0.8286545276641846,6,6,6
clean/healthy/real/healthy_cropdg_real_147.jpg,cropdg,3,3,healthy,healthy,0.8191459774971008,3,3,3
clean/nitrogen_deficiency/real/nitrogen_deficiency_maize_nutrient_real_68228209.jpeg,maize_nutrient,5,5,nitrogen_deficiency,nitrogen_deficiency,0.954626202583313,5,5,5
clean/northern_corn_leaf_blight/real/northern_corn_leaf_blight_maize_africa_real_65225173.jpg,maize_africa,6,6,northern_corn_leaf_blight,northern_corn_leaf_blight,0.7821921706199646,6,6,6
clean/potassium_deficiency/real/potassium_deficiency_corn_leaf_roboflow_real_33558827.jpg,corn_leaf_roboflow,8,8,potassium_deficiency,potassium_deficiency,0.7930235862731934,8,8,5
clean/northern_corn_leaf_blight/real/northern_corn_leaf_blight_corn_leaf_roboflow_real_52504098.jpg,corn_leaf_roboflow,6,6,northern_corn_leaf_blight,northern_corn_leaf_blight,0.6360840201377869,6,6,6
clean/northern_corn_leaf_blight/lab/northern_corn_leaf_blight_cropdg_lab_659.jpg,cropdg,6,6,northern_corn_leaf_blight,northern_corn_leaf_blight,0.5472527742385864,2,6,6
clean/fall_armyworm/real/fall_armyworm_multi_desease_real_49053755.jpg,multi_desease,1,1,fall_armyworm,fall_armyworm,0.8561349511146545,1,1,1
clean/healthy/real/healthy_maize_desease_v1.1_real_1224.jpg,maize_desease_v1.1,3,3,healthy,healthy,0.8163319230079651,3,3,3
clean/healthy/real/healthy_cropdg_real_342.jpg,cropdg,3,3,healthy,healthy,0.8255595564842224,3,3,3
clean/gray_leaf_spot/real/gray_leaf_spot_maize_field_real_73135066.jpg,maize_field,2,2,gray_leaf_spot,gray_leaf_spot,0.9234389066696168,2,2,2
clean/healthy/real/healthy_maize_desease_v1.1_real_2125.jpg,maize_desease_v1.1,3,3,healthy,healthy,0.820978045463562,3,3,3
clean/nitrogen_deficiency/real/nitrogen_deficiency_corn_leaf_roboflow_real_55435637.jpg,corn_leaf_roboflow,5,5,nitrogen_deficiency,nitrogen_deficiency,0.950405478477478,5,5,5
clean/northern_corn_leaf_blight/real/northern_corn_leaf_blight_maize_africa_real_88170122.jpg,maize_africa,6,6,northern_corn_leaf_blight,northern_corn_leaf_blight,0.8385553956031799,6,6,6
clean/healthy/real/healthy_maize_africa_v1.2_real_479.jpg,maize_africa_v1.2,3,3,healthy,healthy,0.8078592419624329,3,3,3
clean/fall_armyworm/real/fall_armyworm_corn_leaf_roboflow_real_70312314.jpg,corn_leaf_roboflow,1,1,fall_armyworm,fall_armyworm,0.8716259598731995,1,1,1
clean/northern_corn_leaf_blight/real/northern_corn_leaf_blight_maize_africa_real_89823751.jpg,maize_africa,6,6,northern_corn_leaf_blight,northern_corn_leaf_blight,0.82980877161026,6,6,6
clean/lethal_necrosis/real/lethal_necrosis_maize_africa_real_76489163.jpg,maize_africa,4,4,lethal_necrosis,lethal_necrosis,0.8352909684181213,4,4,4
clean/northern_corn_leaf_blight/lab/northern_corn_leaf_blight_cropdg_lab_194.jpg,cropdg,6,6,northern_corn_leaf_blight,northern_corn_leaf_blight,0.8266236186027527,6,6,6
clean/healthy/real/healthy_maize_desease_v1.1_real_4137.jpg,maize_desease_v1.1,3,3,healthy,healthy,0.8180616497993469,3,3,3
clean/fall_armyworm/real/fall_armyworm_maize_africa_real_41769405.jpg,maize_africa,1,1,fall_armyworm,fall_armyworm,0.869111180305481,1,1,1
clean/lethal_necrosis/real/lethal_necrosis_maize_africa_real_23806234.jpg,maize_africa,4,4,lethal_necrosis,lethal_necrosis,0.8416168689727783,4,4,4
clean/healthy/real/healthy_maize_africa_v1.2_real_873.jpg,maize_africa_v1.2,3,3,healthy,healthy,0.7993314266204834,3,3,3
clean/common_rust/lab/common_rust_maize_desease_lab_91714740.jpg,maize_desease,0,0,common_rust,common_rust,0.8950103521347046,0,0,0
clean/northern_corn_leaf_blight/real/northern_corn_leaf_blight_maize_africa_real_24608511.jpg,maize_africa,6,6,northern_corn_leaf_blight,northern_corn_leaf_blight,0.8353577852249146,6,6,6
clean/lethal_necrosis/real/lethal_necrosis_multi_desease_real_96936114.jpeg,multi_desease,4,4,lethal_necrosis,lethal_necrosis,0.8394793272018433,4,4,4
clean/healthy/real/healthy_maize_desease_v1.1_real_859.jpg,maize_desease_v1.1,3,3,healthy,healthy,0.8251789212226868,3,3,3
